total_trans,total_success_trans,merchant,payment_method,payment_gateway,sub_type,date,hour_start,bank
19,13,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,9,OLAPOSTPAID
37,21,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,5,OLAPOSTPAID
21,10,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,13,OLAPOSTPAID
22,16,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,16,OLAPOSTPAID
4,1,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/14/2020,12,OLAPOSTPAID
2,2,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/14/2020,15,OLAPOSTPAID
1,1,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/14/2020,5,OLAPOSTPAID
36,24,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,3,OLAPOSTPAID
17,6,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,7,OLAPOSTPAID
14,9,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,9,OLAPOSTPAID
2,1,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,0,OLAPOSTPAID
10,4,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,18,OLAPOSTPAID
8,3,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,19,OLAPOSTPAID
2,2,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,23,OLAPOSTPAID
2,2,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,17,OLAPOSTPAID
4,3,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,23,OLAPOSTPAID
3,1,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,20,OLAPOSTPAID
2,2,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/13/2020,22,OLAPOSTPAID
3,1,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,8,OLAPOSTPAID
2,2,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,3,OLAPOSTPAID
1,0,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,16,OLAPOSTPAID
2,2,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,18,OLAPOSTPAID
3,1,medlife_prod,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,19,OLAPOSTPAID
1,1,purplle.com,WALLET,OLAPOSTPAID,REDIRECT_WALLET_DEBIT,2/12/2020,7,OLAPOSTPAID
2,2,medlife_prod,CARD,TPSL,,2/14/2020,9,Vijaya Bank
1,1,fanfight,CARD,GOCASHFREE,,2/14/2020,15,Vijaya Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,15,Vijaya Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,16,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,7,Vijaya Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,14,Vijaya Bank
1,0,countrydelight,CARD,PAYU,,2/14/2020,9,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,10,Vijaya Bank
3,0,drivezy,CARD,GOCASHFREE,,2/14/2020,17,Vijaya Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,10,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,7,Vijaya Bank
2,1,fanfight,CARD,GOCASHFREE,,2/14/2020,11,Vijaya Bank
1,0,drivezy,CARD,GOCASHFREE,,2/14/2020,19,Vijaya Bank
2,1,drivezy,CARD,GOCASHFREE,,2/14/2020,8,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,2,Vijaya Bank
1,0,purplle.com,CARD,PAYTM,,2/14/2020,18,Vijaya Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,14,Vijaya Bank
3,1,zivame,CARD,PAYU,,2/12/2020,13,Vijaya Bank
2,2,medlife_prod,CARD,TPSL,,2/12/2020,6,Vijaya Bank
2,2,urbanclap,CARD,PAYTM,,2/12/2020,15,Vijaya Bank
7,1,drivezy,CARD,GOCASHFREE,,2/12/2020,13,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/12/2020,5,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,4,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/12/2020,14,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,5,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,12,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,14,Vijaya Bank
5,3,medlife_prod,CARD,TPSL,,2/13/2020,7,Vijaya Bank
2,2,countrydelight,CARD,PAYU,,2/13/2020,13,Vijaya Bank
4,1,medlife_prod,CARD,TPSL,,2/13/2020,16,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/12/2020,7,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/12/2020,9,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,14,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,10,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,16,Vijaya Bank
3,1,urbanclap,CARD,PAYTM,,2/13/2020,2,Vijaya Bank
1,0,drivezy,CARD,GOCASHFREE,,2/12/2020,17,Vijaya Bank
3,1,zivame,CARD,PAYU,,2/14/2020,2,Vijaya Bank
2,2,zivame,CARD,PAYU,,2/14/2020,13,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,16,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,4,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,16,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,9,Vijaya Bank
1,0,drivezy,CARD,GOCASHFREE,,2/13/2020,14,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,8,Vijaya Bank
1,0,zivame,CARD,PAYU,,2/13/2020,12,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,16,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,8,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/13/2020,17,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,14,Vijaya Bank
2,1,urbanclap,CARD,PAYTM,,2/14/2020,16,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/12/2020,17,Vijaya Bank
2,2,zivame,CARD,PAYU,,2/14/2020,12,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,6,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,6,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,7,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/12/2020,6,Vijaya Bank
4,4,pharmeasytech,CARD,PAYU,,2/12/2020,5,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/12/2020,16,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,11,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,4,Vijaya Bank
1,0,drivezy,CARD,GOCASHFREE,,2/14/2020,15,Vijaya Bank
4,1,drivezy,CARD,GOCASHFREE,,2/13/2020,7,Vijaya Bank
2,1,drivezy,CARD,GOCASHFREE,,2/13/2020,4,Vijaya Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,14,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,4,Vijaya Bank
2,1,drivezy,CARD,GOCASHFREE,,2/12/2020,8,Vijaya Bank
3,1,fanfight,CARD,RAZORPAY,,2/12/2020,11,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,13,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,11,Vijaya Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,6,Vijaya Bank
5,0,drivezy,CARD,GOCASHFREE,,2/13/2020,13,Vijaya Bank
2,2,medlife_prod,CARD,TPSL,,2/13/2020,6,Vijaya Bank
5,0,drivezy,CARD,GOCASHFREE,,2/13/2020,15,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/12/2020,4,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/12/2020,12,Vijaya Bank
3,1,drivezy,CARD,GOCASHFREE,,2/13/2020,3,Vijaya Bank
1,1,drivezy,CARD,GOCASHFREE,,2/13/2020,12,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,13,Vijaya Bank
1,0,zivame,CARD,PAYU,,2/13/2020,10,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/13/2020,14,Vijaya Bank
1,1,zivame,CARD,HDFC,,2/13/2020,14,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,14,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/14/2020,7,Vijaya Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,15,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,16,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,3,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,5,Vijaya Bank
1,0,pharmeasytech,CARD,PAYU,,2/13/2020,20,Vijaya Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,13,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,13,Vijaya Bank
1,1,fanfight,CARD,GOCASHFREE,,2/14/2020,13,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,13,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,15,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/13/2020,16,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/12/2020,7,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,7,Vijaya Bank
1,0,pharmeasytech,CARD,PAYU,,2/12/2020,11,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,3,Vijaya Bank
1,0,drivezy,CARD,GOCASHFREE,,2/12/2020,20,Vijaya Bank
1,0,pharmeasytech,CARD,PAYU,,2/13/2020,11,Vijaya Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,12,Vijaya Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,5,Vijaya Bank
4,1,drivezy,CARD,GOCASHFREE,,2/14/2020,7,Vijaya Bank
5,0,drivezy,CARD,GOCASHFREE,,2/14/2020,6,Vijaya Bank
2,2,purplle.com,CARD,PAYTM,,2/14/2020,9,Vijaya Bank
2,1,drivezy,CARD,GOCASHFREE,,2/14/2020,10,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/12/2020,3,Vijaya Bank
4,2,medlife_prod,CARD,TPSL,,2/12/2020,11,Vijaya Bank
1,0,zivame,CARD,PAYU,,2/12/2020,3,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/14/2020,5,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,8,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,5,Vijaya Bank
3,1,pharmeasytech,CARD,PAYU,,2/13/2020,5,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,12,Vijaya Bank
3,2,pharmeasytech,CARD,PAYU,,2/14/2020,8,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/12/2020,11,Vijaya Bank
2,2,drivezy,CARD,GOCASHFREE,,2/12/2020,10,Vijaya Bank
1,0,drivezy,CARD,GOCASHFREE,,2/12/2020,18,Vijaya Bank
3,0,drivezy,CARD,GOCASHFREE,,2/12/2020,12,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/13/2020,10,Vijaya Bank
5,1,drivezy,CARD,GOCASHFREE,,2/12/2020,5,Vijaya Bank
1,0,drivezy,CARD,GOCASHFREE,,2/12/2020,15,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/12/2020,14,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,9,Vijaya Bank
2,1,drivezy,CARD,GOCASHFREE,,2/12/2020,9,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,16,Vijaya Bank
2,1,medlife_prod,CARD,TPSL,,2/13/2020,5,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/13/2020,5,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,13,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,14,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,8,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/14/2020,6,Vijaya Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,3,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,15,Vijaya Bank
2,0,drivezy,CARD,GOCASHFREE,,2/13/2020,9,Vijaya Bank
1,0,urbanclap,CARD,PAYTM,,2/14/2020,1,Vijaya Bank
1,0,zivame,CARD,PAYU,,2/14/2020,15,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,3,Vijaya Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,8,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/13/2020,5,Vijaya Bank
1,0,medlife_prod,CARD,TPSL,,2/13/2020,4,Vijaya Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,12,Vijaya Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,14,Vijaya Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,10,Vijaya Bank
1,1,zivame,CARD,PAYU,,2/13/2020,7,Vijaya Bank
6,6,purplle.com,CARD,PAYTM,,2/14/2020,6,Federal Bank
6,1,purplle.com,CARD,PAYTM,,2/14/2020,21,Federal Bank
2,1,drivezy,CARD,GOCASHFREE,,2/14/2020,4,Federal Bank
2,1,zivame,CARD,HDFC,,2/14/2020,10,Federal Bank
2,1,pharmeasytech,CARD,PAYU,,2/14/2020,4,Federal Bank
4,3,drivezy,CARD,GOCASHFREE,,2/14/2020,15,Federal Bank
2,1,zivame,CARD,HDFC,,2/12/2020,5,Federal Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,11,Federal Bank
2,0,urbanclap,CARD,PAYTM,,2/12/2020,0,Federal Bank
2,2,urbanclap,CARD,PAYTM,,2/14/2020,8,Federal Bank
5,3,urbanclap,CARD,PAYTM,,2/14/2020,14,Federal Bank
2,2,pharmeasytech,CARD,PAYU,,2/14/2020,12,Federal Bank
1,1,countrydelight,CARD,PAYU,,2/14/2020,7,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,4,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,2,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,18,Federal Bank
3,2,drivezy,CARD,GOCASHFREE,,2/13/2020,10,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,6,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,7,Federal Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,7,Federal Bank
3,3,fanfight,CARD,RAZORPAY,,2/12/2020,15,Federal Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,19,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,9,Federal Bank
2,2,drivezy,CARD,GOCASHFREE,,2/13/2020,15,Federal Bank
1,1,zivame,CARD,PAYU,,2/12/2020,14,Federal Bank
1,0,zivame,CARD,HDFC,,2/12/2020,17,Federal Bank
3,2,medlife_prod,CARD,TPSL,,2/12/2020,15,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,12,Federal Bank
2,2,zivame,CARD,HDFC,,2/13/2020,19,Federal Bank
2,0,purplle.com,CARD,PAYTM,,2/13/2020,18,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,7,Federal Bank
2,1,fanfight,CARD,RAZORPAY,,2/12/2020,13,Federal Bank
2,2,drivezy,CARD,GOCASHFREE,,2/12/2020,15,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,5,Federal Bank
2,2,pharmeasytech,CARD,PAYU,,2/13/2020,12,Federal Bank
2,2,urbanclap,CARD,PAYTM,,2/12/2020,7,Federal Bank
1,1,fanfight,CARD,PAYTM,,2/12/2020,21,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,14,Federal Bank
1,1,zivame,CARD,PAYU,,2/14/2020,3,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,8,Federal Bank
2,1,countrydelight,CARD,PAYU,,2/14/2020,3,Federal Bank
1,0,fanfight,CARD,RAZORPAY,,2/14/2020,8,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,20,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,9,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,12,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,14,Federal Bank
1,0,purplle.com,CARD,PAYTM,,2/14/2020,12,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/13/2020,11,Federal Bank
1,1,zivame,CARD,PAYU,,2/13/2020,18,Federal Bank
2,2,fanfight,CARD,RAZORPAY,,2/13/2020,14,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,3,Federal Bank
1,1,zivame,CARD,PAYU,,2/12/2020,8,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/13/2020,12,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,2,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,8,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,18,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,9,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,7,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,9,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,16,Federal Bank
1,1,zivame,CARD,HDFC,,2/12/2020,16,Federal Bank
5,5,fanfight,CARD,RAZORPAY,,2/14/2020,11,Federal Bank
3,1,drivezy,CARD,GOCASHFREE,,2/14/2020,6,Federal Bank
2,0,zivame,CARD,HDFC,,2/14/2020,7,Federal Bank
2,2,purplle.com,CARD,PAYTM,,2/14/2020,17,Federal Bank
3,3,drivezy,CARD,GOCASHFREE,,2/14/2020,17,Federal Bank
1,1,fanfight,CARD,GOCASHFREE,,2/14/2020,14,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,7,Federal Bank
3,3,drivezy,CARD,GOCASHFREE,,2/12/2020,8,Federal Bank
2,2,fanfight,CARD,GOCASHFREE,,2/12/2020,13,Federal Bank
2,2,purplle.com,CARD,PAYTM,,2/12/2020,15,Federal Bank
2,1,fanfight,CARD,GOCASHFREE,,2/14/2020,11,Federal Bank
4,4,drivezy,CARD,GOCASHFREE,,2/14/2020,10,Federal Bank
2,2,zivame,CARD,HDFC,,2/14/2020,6,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,13,Federal Bank
4,3,pharmeasytech,CARD,PAYU,,2/14/2020,14,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,6,Federal Bank
2,1,zivame,CARD,HDFC,,2/14/2020,8,Federal Bank
2,1,drivezy,CARD,GOCASHFREE,,2/14/2020,13,Federal Bank
2,2,urbanclap,CARD,PAYTM,,2/14/2020,6,Federal Bank
2,0,zivame,CARD,HDFC,,2/13/2020,8,Federal Bank
5,5,drivezy,CARD,GOCASHFREE,,2/13/2020,6,Federal Bank
2,2,fanfight,CARD,GOCASHFREE,,2/13/2020,13,Federal Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,12,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/13/2020,18,Federal Bank
3,3,purplle.com,CARD,PAYTM,,2/13/2020,14,Federal Bank
2,2,urbanclap,CARD,PAYTM,,2/14/2020,11,Federal Bank
2,1,fanfight,CARD,RAZORPAY,,2/12/2020,2,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,12,Federal Bank
2,2,fanfight,CARD,GOCASHFREE,,2/12/2020,15,Federal Bank
2,2,drivezy,CARD,GOCASHFREE,,2/12/2020,11,Federal Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,3,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,6,Federal Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,2,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,13,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,14,Federal Bank
3,3,medlife_prod,CARD,TPSL,,2/13/2020,5,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,0,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,15,Federal Bank
2,2,drivezy,CARD,GOCASHFREE,,2/13/2020,16,Federal Bank
2,0,medlife_prod,CARD,TPSL,,2/13/2020,21,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,13,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,3,Federal Bank
3,3,zivame,CARD,HDFC,,2/12/2020,15,Federal Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,16,Federal Bank
1,1,countrydelight,CARD,PAYU,,2/12/2020,13,Federal Bank
3,3,zivame,CARD,HDFC,,2/13/2020,11,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,12,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,4,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,16,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/12/2020,5,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,5,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,12,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,13,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,3,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,17,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,13,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/12/2020,13,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,9,Federal Bank
3,3,urbanclap,CARD,PAYTM,,2/14/2020,4,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,9,Federal Bank
2,2,medlife_prod,CARD,TPSL,,2/12/2020,6,Federal Bank
2,2,drivezy,CARD,GOCASHFREE,,2/13/2020,17,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,11,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,13,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/13/2020,8,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/13/2020,8,Federal Bank
1,1,fanfight,CARD,GOCASHFREE,,2/13/2020,14,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/13/2020,6,Federal Bank
1,1,zivame,CARD,HDFC,,2/12/2020,3,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,5,Federal Bank
1,0,fanfight,CARD,RAZORPAY,,2/12/2020,14,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/14/2020,3,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/14/2020,16,Federal Bank
1,1,zivame,CARD,HDFC,,2/14/2020,4,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/14/2020,20,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/14/2020,2,Federal Bank
3,2,fanfight,CARD,RAZORPAY,,2/14/2020,18,Federal Bank
4,3,purplle.com,CARD,PAYTM,,2/12/2020,7,Federal Bank
1,1,medlife_prod,CARD,TPSL,,2/12/2020,13,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/14/2020,10,Federal Bank
2,2,fanfight,CARD,RAZORPAY,,2/14/2020,7,Federal Bank
1,0,urbanclap,CARD,PAYTM,,2/14/2020,17,Federal Bank
5,5,fanfight,CARD,RAZORPAY,,2/14/2020,15,Federal Bank
1,1,zivame,CARD,HDFC,,2/14/2020,17,Federal Bank
2,2,medlife_prod,CARD,TPSL,,2/14/2020,9,Federal Bank
1,1,zivame,CARD,HDFC,,2/14/2020,11,Federal Bank
2,2,zivame,CARD,HDFC,,2/14/2020,5,Federal Bank
3,3,medlife_prod,CARD,TPSL,,2/14/2020,5,Federal Bank
3,2,fanfight,CARD,RAZORPAY,,2/14/2020,13,Federal Bank
2,2,purplle.com,CARD,PAYTM,,2/14/2020,13,Federal Bank
1,0,urbanclap,CARD,PAYTM,,2/13/2020,5,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,11,Federal Bank
4,3,zivame,CARD,HDFC,,2/13/2020,15,Federal Bank
3,1,purplle.com,CARD,PAYTM,,2/14/2020,7,Federal Bank
3,2,zivame,CARD,HDFC,,2/14/2020,16,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,13,Federal Bank
2,2,urbanclap,CARD,PAYTM,,2/12/2020,8,Federal Bank
1,1,fanfight,CARD,RAZORPAY,,2/12/2020,12,Federal Bank
1,1,fanfight,CARD,RAZORPAY,,2/12/2020,5,Federal Bank
2,1,zivame,CARD,HDFC,,2/12/2020,10,Federal Bank
1,1,pharmeasytech,CARD,PAYU,,2/12/2020,8,Federal Bank
2,2,zivame,CARD,HDFC,,2/13/2020,10,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,6,Federal Bank
2,2,pharmeasytech,CARD,PAYU,,2/13/2020,1,Federal Bank
1,1,purplle.com,CARD,PAYTM,,2/13/2020,16,Federal Bank
1,1,urbanclap,CARD,PAYTM,,2/13/2020,16,Federal Bank
4,3,drivezy,CARD,GOCASHFREE,,2/12/2020,6,Federal Bank
2,2,purplle.com,CARD,PAYTM,,2/12/2020,6,Federal Bank
1,1,drivezy,CARD,GOCASHFREE,,2/12/2020,17,Federal Bank
1,0,pharmeasytech,CARD,PAYU,,2/12/2020,10,Federal Bank
2,2,pharmeasytech,CARD,PAYU,,2/12/2020,4,Federal Bank
1,0,purplle.com,CARD,PAYTM,,2/12/2020,17,Federal Bank
2,2,drivezy,CARD,GOCASHFREE,,2/13/2020,9,Federal Bank
1,1,countrydelight,CARD,PAYU,,2/13/2020,5,Federal Bank
1,1,fanfight,CARD,RAZORPAY,,2/12/2020,9,Federal Bank
2,2,medlife_prod,CARD,TPSL,,2/12/2020,8,Federal Bank
1,1,fanfight,CARD,GOCASHFREE,,2/12/2020,7,Federal Bank
3,1,pharmeasytech,CARD,PAYU,,2/12/2020,5,Federal Bank
